X,Y,FID,GCOMPID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-9082333.077,3284684.346,1173,GCOMP823,STATION 31,710 S OLD LAKE WILSON RD,NOT AVAILABLE,KISSIMMEE,FL,34741,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OSCEOLA,12097,USA,28.28287067,-81.58798619,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,1,2500,8803031,287,526307,110,8,0,1/3/2012 0:00,0,0
-10225133.61,3890021.707,1174,GCOMP824,BASTROP,7152 PUMPING STATION RD,NOT AVAILABLE,BASTROP,LA,71220,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MOREHOUSE,22067,USA,32.960195,-91.853938,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,11,32028,34158045,854600,2029030,325350,20103,3,7/24/2012 0:00,0,0
-10184511.17,3817876.125,1175,GCOMP825,DELHI,7179 STATE HWY 17,NOT AVAILABLE,DELHI,LA,71232,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RICHLAND,22083,USA,32.41474344,-91.48902046,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",9/25/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,COLUMBIA GULF TRANSMISSION COMPANY,70,COLUMBIA GULF TRANSMISSION COMPANY,WITHIN 40 FEET,9,49450,23569114,1179795,1478103,428007,25505,4,11/17/2012 0:00,0,0
-8244587.319,4984145.772,1176,GCOMP826,OTHER: NO. 240 HACKENSACK MEADOWS,718 PATTERSON PLANK RD.,NOT AVAILABLE,CARLSTADT,NJ,7072,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BERGEN,34003,USA,40.808564,-74.062388,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/27/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,5,4320,63943522,329939,4433584,116777,11508,0,,0,0
-10857121.25,4091365.076,1177,GCOMP827,STATION 801 - RATLIFF CITY,7212 CARGO ROAD,NOT AVAILABLE,RATLIFF CITY,OK,73481,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CARTER,40019,USA,34.46464965,-97.5311796,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,4,15120,26103722,0,0,489430,18981,4,6/6/2012 0:00,0,0
-8388834.225,5455421.095,1178,GCOMP828,CROGHAN,7267 OLD STATE RD,NOT AVAILABLE,CROGHAN,NY,13327,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,36049,USA,43.935209,-75.35818,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/17/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.iroquois.com/,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,110,IPOC AS AGENT/IROQUOIS GAS TRANS. SYS. L.P.,WITHIN 40 FEET,2,17180,30296267,0,333585,219686,2897,2,1/5/2012 0:00,-999,788360
-10184845.93,3817870.857,1179,GCOMP829,DELHI,7281 HWY 17,NOT AVAILABLE,DELHI,LA,71232,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RICHLAND,22083,USA,32.4147035,-91.49202766,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2",11/5/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipelines.centerpointenergy.com/,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",31,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,5500,-999,0,0,0,0,0,,0,0
-13736227.52,5359353.206,1180,GCOMP83,WINCHESTER,1137 BROZIO ROAD,NOT AVAILABLE,WINCHESTER,OR,97495,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DOUGLAS,41019,USA,43.31050025,-123.3946312,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/14/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,1,1343,7659742,15319,58168,5796,380,1,12/19/2012 0:00,0,0
-7943476.668,5279155.359,1181,GCOMP830,#270 - CONCORD,73 INDUSTRIAL PARK DR,NOT AVAILABLE,PELHAM,NH,3076,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HILLSBOROUGH,33011,USA,42.784022,-71.357465,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, NEW HAMPSHIRE SITE EVALUATION COMMITTEE, IMAGERY",8/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,1,6053,22234254,12883,174588,5452,148,1,2/3/2012 0:00,0,0
-8921242.844,4748599.65,1182,GCOMP831,PEPPER,734 COUNTY ROUTE 7,NOT AVAILABLE,PHILIPPI,WV,26416,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BARBOUR,54001,USA,39.187741,-80.140888,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, WEST VIRIGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION",8/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,1200,2782178,182024,86973,65902,16224,3,9/5/2012 0:00,0,0
-10396917.36,5438595.692,1183,GCOMP832,ALBERT LEA,73650 325TH ST,NOT AVAILABLE,HARTLAND,MN,56042,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FREEBORN,27047,USA,43.826266,-93.39709768,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,59,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,1,15000,21079646,578708,125076,216847,1974,1,1/19/2012 0:00,21900,194320
-10438200.34,4195886.319,1184,GCOMP833,DUNN,7386 N AR 109 HWY,NOT AVAILABLE,MAGAZINE,AR,72943,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LOGAN,5083,USA,35.235173,-93.767949,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",10/20/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipelines.centerpointenergy.com/,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",31,"CENTERPOINT ENERGY GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,4,13500,14701046,1357818,550706,522006,18904,3,,0,0
-12989953.65,5436430.408,1185,GCOMP834,CALDWELL,7405 EL PASO ROAD,NOT AVAILABLE,CALDWELL,ID,83607,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CANYON,16045,USA,43.81223151,-116.690739,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,4,6300,9478514,72268,386579,24638,1640,4,7/10/2012 0:00,0,0
-8678960.62,4622110.313,1186,GCOMP835,NO. 180 ORANGE,7444 EVERONIA RD,NOT AVAILABLE,UNIONVILLE,VA,22567,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ORANGE,51137,USA,38.30153293,-77.96442975,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/25/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,14,34020,42934437,2343293,2874136,868427,45790,13,5/10/2012 0:00,0,0
-8425362.825,4880048.957,1187,GCOMP836,PHOENIXVILLE,745 POTTSTOWN PIKE,NOT AVAILABLE,CHESTER SPRINGS,PA,19425,3621,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CHESTER,42029,USA,40.097006,-75.686322,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",8/31/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,1,4000,16662768,0,0,0,1054,0,,273221,1343946
-9302134.949,5335121.23,1188,GCOMP837,OTISVILLE,7500 EAST DODGE ROAD,NOT AVAILABLE,MOUNT MORRIS,MI,48458,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GENESEE,26049,USA,43.1519,-83.5625,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,3,40700,46305642,1096212,568440,417466,3071,2,5/19/2012 0:00,0,0
-9753557.749,4492529.291,1189,GCOMP838,MADISONVILLE,7500 NEBO ROAD,NOT AVAILABLE,MADISONVILLE,KY,42431,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HOPKINS,21107,USA,37.3823,-87.6177,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,8,36333,25627525,1896493,1233864,703268,29416,7,2/24/2012 0:00,0,0
-9138037.218,4957160.679,1190,GCOMP839,MILEY,7531 ST RT 514,NOT AVAILABLE,BIG PRAIRIE,OH,44611,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HOLMES,39075,USA,40.62483,-82.088385,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,3,3250,3715572,184160,167425,65873,10763,2,7/12/2012 0:00,10625,-999
-10378223.84,3580486.472,1191,GCOMP84,LOUISIANA - LONGVILLE - BEAUREGARD PARISH,11383 HIGHWAY 171,NOT AVAILABLE,LONGVILLE,LA,70652,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BEAUREGARD,22011,USA,30.596727,-93.229171,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/20/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://feptransfer.energytransfer.com/,"TRUNKLINE GAS COMPANY, LLC",30,"TRUNKLINE GAS COMPANY, LLC",WITHIN 40 FEET,11,36750,33124933,376507,1040170,138439,12497,2,3/29/2012 0:00,1651554,32232024
-9618773.787,4319501.102,1192,GCOMP840,GLADEVILLE,7555 FRANKLIN ROAD,NOT AVAILABLE,GLADEVILLE,TN,37071,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WILSON,47189,USA,36.13708945,-86.40691507,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/1/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,8,48500,16761270,29768,0,11362,2122,7,1/24/2012 0:00,5331203,27236569
-10326775.31,3864267.403,1193,GCOMP841,SHARON,757 SHARON ROAD,NOT AVAILABLE,DUBACH,LA,71235,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LINCOLN,22027,USA,32.765864,-92.767001,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/27/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,4,10240,37869602,1054299,2076425,392120,5917,2,5/17/2012 0:00,0,0
-11099549.28,4984813.98,1194,GCOMP842,LEXINGTON,75780 ROAD 435,NOT AVAILABLE,LEXINGTON,NE,68850,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DAWSON,31047,USA,40.81310721,-99.70894764,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/9/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,4,4410,4368376,0,0,45641,4205,3,1/12/2012 0:00,0,0
-8775311.786,5263007.636,1195,GCOMP843,#229 - HAMBURG,7586 E EDEN RD.,NOT AVAILABLE,EDEN,NY,14057,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,36029,USA,42.67747,-78.829967,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/3/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,6,8400,20663684,0,1052546,0,39480,5,8/12/2012 0:00,0,0
-9284175.665,4619890.017,1196,GCOMP844,#110 - MOREHEAD,7600 CRANSTON RD.,NOT AVAILABLE,MOREHEAD,KY,40351,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ROWAN,21205,USA,38.285879,-83.401169,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/3/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,4,37100,43590155,47446,426056,15365,34,1,1/1/2012 0:00,1186673,808696
-9937057.55,4654757.456,1197,GCOMP845,STATION 310 - CENTRALIA,7609 HUEY RD,NOT AVAILABLE,CENTRALIA,IL,62801,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARION,17027,USA,38.53131748,-89.26610677,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,9,30600,15002966,0,0,1110964,41655,8,12/25/2012 0:00,0,0
-10848469.82,4600231.804,1198,GCOMP846,536 HESSTON,7616 WEST DUTCH AVENUE,NOT AVAILABLE,HESSTON,KS,67062,9234,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HARVEY,20079,USA,38.14713393,-97.4534625,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/10/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,8,11100,9829341,324871,454364,124090,9688,5,1/5/2012 0:00,0,0
-10426791.42,5738387.84,1199,GCOMP847,STATION 2217 MILACA,7640 133RD ST,NOT AVAILABLE,MILACA,MN,56353,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MILLE LACS,27095,USA,45.737532,-93.665461,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/19/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.vgt.nborder.com/,VIKING GAS TRANSMISSION COMPANY,82,VIKING GAS TRANSMISSION COMPANY,WITHIN 40 FEET,4,9500,8099998,0,0,13411,939,2,2/28/2012 0:00,0,0
-10267038.83,3689550.842,1200,GCOMP848,ALEXANDRIA,7666 HICKORY GROVE LOOP,NOT AVAILABLE,DEVILLE,LA,71328,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RAPIDES,22079,USA,31.436371,-92.230379,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",9/25/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.columbiapipeinfo.com/,COLUMBIA GULF TRANSMISSION COMPANY,70,COLUMBIA GULF TRANSMISSION COMPANY,WITHIN 40 FEET,4,44750,12830950,246183,582805,104380,3372,4,6/5/2012 0:00,0,0
-9522777.351,5453948.741,1201,GCOMP849,LOREED (REED CITY),7677 230TH AVE,NOT AVAILABLE,REED CITY,MI,49677,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OSCEOLA,26133,USA,43.92568359,-85.54456441,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/21/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,9,17920,7698173,287738,973469,110005,8270,3,9/23/2012 0:00,0,0
-9648020.971,4653296.319,1202,GCOMP85,FRENCH LICK,11409 W SR 56,NOT AVAILABLE,FRENCH LICK,IN,47432,9753,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ORANGE,18117,USA,38.521049,-86.669647,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/1/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,7,7000,6125694,323501,0,110229,12104,5,12/7/2012 0:00,82002,713777
-9978568.422,4448912.997,1203,GCOMP850,ORAN,7717 SOUTH HIGHWAY 77,NOT AVAILABLE,ORAN,MO,63771,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SCOTT,29201,USA,37.07031979,-89.63900527,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/31/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,10,10000,7812069,116367,0,42767,6230,7,12/15/2012 0:00,37450,347252
-11732323.31,5259271.792,1204,GCOMP851,LABONTE,773 WY-94,NOT AVAILABLE,DOUGLAS,WY,82633,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CONVERSE,56009,USA,42.65279267,-105.3932535,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/9/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,2,11000,15878377,0,0,0,7811,1,10/18/2012 0:00,-999,87939
-10368864.77,3519525.379,1205,GCOMP852,HOLMWOOD,7745 HWY 397,NOT AVAILABLE,LAKE CHARLES,LA,70607,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CALCASIEU,22019,USA,30.124206,-93.145097,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.sabinepipeline.com/,SABINE PIPE LINE LLC,79,SABINE PIPE LINE LLC,WITHIN 40 FEET,2,3550,7561478,0,200601,15,16,1,5/4/2012 0:00,10634,70896
-9462266.354,3790931.087,1206,GCOMP853,HOLY TRINITY,78 HOLY TRINITY RD,NOT AVAILABLE,HOLY TRINITY,AL,36859,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RUSSELL,1113,USA,32.21017497,-85.00098488,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",9/10/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,2400,3510761,330692,327065,119427,15620,2,11/8/2012 0:00,0,0
-9849804.024,4354268.144,1207,GCOMP854,COTTAGE GROVE,7845 HWY 140 NORTH,NOT AVAILABLE,COTTAGE GROVE,TN,38224,2117,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HENRY,47079,USA,36.388914,-88.482295,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",10/28/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,8,30830,19234986,1566981,1440676,574879,21685,5,11/10/2012 0:00,0,0
-10542311.67,3664422.69,1208,GCOMP855,STATION 303 - LUFKIN,7866 FM-58,NOT AVAILABLE,LUFKIN,TX,75901,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ANGELINA,48005,USA,31.243576,-94.703197,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/16/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,9,30600,16663782,0,0,61705,1552,2,3/23/2012 0:00,0,0
-10948803.02,4653603.087,1209,GCOMP856,BUSHTON,790 AVENUE Y,NOT AVAILABLE,BUSHTON,KS,67427,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RICE,20053,USA,38.523205,-98.354771,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/15/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,59,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,10,39500,61152523,1153298,3065953,407176,18255,5,1/19/2012 0:00,190419,2734880
-9732165.259,4648141.84,1210,GCOMP857,PETERSBURG,7935 WEST STATE ROAD 56,NOT AVAILABLE,PETERSBURG,IN,47640,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GIBSON,18125,USA,38.484813,-87.425528,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",8/27/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,6,3760,8712437,115860,477133,41446,3664,6,1/20/2012 0:00,0,0
-9071402.15,3314816.894,1211,GCOMP858,STATION 18,7990 STEER LAKE RD.,NOT AVAILABLE,ORLANDO,FL,32835,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ORANGE,12095,USA,28.520974,-81.489792,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",9/18/2015 0:00,IMAGERY/OTHER,3/14/2016 0:00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,6,17900,31558356,855970,1513757,298676,16174,5,1/3/2012 0:00,0,0
